order_id,customer_id,order_date,total_amount,payment_method,order_status
4512,6797,2025-10-28,2009.81,Credit Card,Delivered
4513,336,2026-02-01,2476.27,UPI,Shipped
4514,6135,2024-08-26,595.6,UPI,Processing
4515,8314,2025-11-11,2397.08,PayPal,Cancelled
4516,5820,2025-07-27,2927.6,Cash,Processing
4517,884,2026-01-24,1136.92,Credit Card,Shipped
4518,7568,2025-01-22,682.71,Credit Card,Delivered
4519,8018,2026-04-10,2714.21,Credit Card,Shipped
4520,2586,2026-05-02,1251.81,Cash,Cancelled
4521,7357,2025-10-19,871.7,Credit Card,Cancelled
4522,4323,2026-07-01,785.06,Credit Card,Processing
4523,3276,2026-04-01,772.26,UPI,Delivered
4524,164,2025-05-06,83.23,Credit Card,Processing
4525,9740,2025-08-28,2500.19,Debit Card,Processing
4526,5523,2026-01-30,2690.02,Cash,Delivered
4527,7259,2025-11-18,1675.28,Debit Card,Shipped
4528,6177,2024-11-24,1982.8,Credit Card,Shipped
4529,7720,2026-03-12,276.58,Credit Card,Delivered
4530,7297,2026-02-09,1369.34,PayPal,Processing
4531,9824,2024-07-21,2379.68,Credit Card,Processing
4532,2123,2026-06-15,1598.32,Debit Card,Processing
4533,8941,2026-05-05,969.26,PayPal,Delivered
4534,8841,2024-10-30,2022.28,UPI,Processing
4535,5477,2026-02-05,2532.91,Cash,Cancelled
4536,8216,2026-06-23,2204.55,PayPal,Shipped
4537,7186,2025-11-06,1891.39,Cash,Processing
4538,6741,2024-09-05,1099.15,PayPal,Shipped
4539,4980,2026-04-04,1826.21,UPI,Delivered
4540,1374,2025-12-12,2731.74,Cash,Cancelled
4541,7510,2025-07-31,2997.03,Cash,Shipped
4542,1099,2026-03-08,1284.57,PayPal,Delivered
4543,1247,2024-10-29,1623.83,Debit Card,Delivered
4544,2279,2025-02-16,1239.55,PayPal,Processing
4545,8932,2025-09-16,1496.27,PayPal,Processing
4546,6287,2026-04-14,2728.22,Credit Card,Cancelled
4547,6921,2026-02-10,2588.63,UPI,Cancelled
4548,6286,2026-05-28,1375.46,Credit Card,Delivered
4549,7625,2026-02-05,862.63,Debit Card,Delivered
4550,2391,2026-04-06,2846.25,Credit Card,Shipped
4551,5056,2025-07-30,57.5,Cash,Cancelled
4552,5779,2024-08-06,1985.95,Credit Card,Shipped
4553,8585,2025-05-27,2988.5,PayPal,Shipped
4554,126,2025-05-18,2458.23,Debit Card,Processing
4555,2626,2024-08-10,2894.35,Credit Card,Cancelled
4556,6144,2024-09-20,2495.77,PayPal,Cancelled
4557,6770,2025-10-03,1469.02,Debit Card,Shipped
4558,3680,2025-11-26,380.52,Credit Card,Delivered
4559,1589,2026-05-16,1850.8,Credit Card,Shipped
4560,8723,2024-10-05,1966.67,Cash,Processing
4561,9155,2026-01-28,2688.08,UPI,Cancelled
4562,9156,2026-02-21,2746.03,UPI,Delivered
4563,2826,2025-10-01,115.45,Cash,Delivered
4564,3221,2026-06-08,1386.95,UPI,Processing
4565,443,2025-09-25,2367.39,Debit Card,Shipped
4566,1017,2026-03-04,2721.5,PayPal,Processing
4567,6442,2025-05-23,155.66,PayPal,Processing
4568,1265,2025-11-17,2538.28,PayPal,Shipped
4569,8264,2025-08-04,1008.29,Cash,Cancelled
4570,2152,2024-08-18,2261.14,Debit Card,Cancelled
4571,7383,2024-09-25,2072.42,PayPal,Cancelled
4572,4411,2026-02-12,2929.57,Credit Card,Processing
4573,4309,2024-12-06,1828.64,PayPal,Shipped
4574,7140,2024-08-12,1545.89,Credit Card,Cancelled
4575,6990,2024-09-09,1543.24,Cash,Cancelled
4576,3800,2025-12-14,1888.47,Debit Card,Shipped
4577,6510,2025-10-19,1596.42,UPI,Delivered
4578,2145,2025-04-05,957.34,PayPal,Delivered
4579,4054,2025-07-15,2826.82,PayPal,Shipped
4580,7341,2025-02-03,100.34,Debit Card,Cancelled
4581,9101,2024-09-18,46.9,Credit Card,Processing
4582,3529,2024-08-25,1054.39,PayPal,Cancelled
4583,9615,2025-08-15,1330.9,Debit Card,Processing
4584,3606,2026-01-13,705.69,PayPal,Shipped
4585,7353,2025-02-04,1772.37,UPI,Processing
4586,9944,2025-10-18,2673.11,Debit Card,Shipped
4587,2056,2025-03-27,2067.02,Cash,Processing
4588,7976,2024-11-22,732.37,PayPal,Delivered
4589,674,2025-10-05,309.81,UPI,Delivered
4590,8472,2026-02-08,2372.42,Debit Card,Processing
4591,7038,2025-05-22,473.16,UPI,Processing
4592,5295,2024-11-02,1708.15,UPI,Cancelled
4593,5468,2025-06-04,2899.34,PayPal,Delivered
4594,8362,2026-04-01,2115.22,UPI,Processing
4595,1318,2025-06-19,1264.53,Cash,Cancelled
4596,1069,2026-02-13,183.09,UPI,Delivered
4597,4304,2024-10-19,1804.12,UPI,Delivered
4598,1290,2025-02-08,582.23,Credit Card,Processing
4599,3488,2024-11-24,1055.1,Debit Card,Cancelled
4600,1180,2026-01-03,372.62,Credit Card,Processing
4601,8819,2025-01-15,2061.87,UPI,Delivered
4602,1733,2026-02-15,1261.5,PayPal,Cancelled
4603,7128,2026-05-08,1242.76,Cash,Shipped
4604,6634,2026-05-21,757.23,PayPal,Delivered
4605,9345,2025-03-25,2485.93,PayPal,Delivered
4606,1196,2025-03-22,1474.11,Cash,Cancelled
4607,4581,2024-12-08,2292.29,Cash,Delivered
4608,4047,2024-08-16,214.33,Cash,Delivered
4609,7273,2024-10-29,1668.64,UPI,Delivered
4610,4114,2024-10-24,184.13,Cash,Delivered
4611,838,2025-10-28,1993.97,PayPal,Processing
4612,5344,2025-11-04,2505.57,UPI,Processing
4613,9855,2026-02-11,1534.83,PayPal,Cancelled
4614,6220,2025-03-08,2352.32,PayPal,Processing
4615,2349,2024-07-16,317.89,Credit Card,Processing
4616,174,2025-07-17,1153.98,Debit Card,Shipped
4617,526,2025-02-02,1866.58,Debit Card,Shipped
4618,5543,2024-09-10,233.88,Debit Card,Processing
4619,4649,2026-03-24,549.69,UPI,Delivered
4620,3415,2025-02-27,2631.9,PayPal,Shipped
4621,6474,2025-08-14,183.38,Debit Card,Delivered
4622,2696,2025-11-16,724.95,UPI,Shipped
4623,270,2026-01-23,2126.98,UPI,Cancelled
4624,2688,2026-04-18,114.31,Cash,Processing
4625,1716,2025-09-17,2333.76,UPI,Delivered
4626,2932,2024-12-31,2485.49,Debit Card,Cancelled
4627,7593,2025-03-20,2851.79,Debit Card,Cancelled
4628,1681,2025-10-12,597.21,Debit Card,Shipped
4629,7409,2026-03-30,640.61,PayPal,Shipped
4630,8709,2025-09-19,408.06,UPI,Cancelled
4631,4939,2024-08-14,515.94,Cash,Shipped
4632,7423,2025-05-10,1756.41,UPI,Cancelled
4633,5721,2024-09-02,405.23,Credit Card,Cancelled
4634,4290,2025-11-09,1367.43,Credit Card,Cancelled
4635,7853,2026-05-24,2572.85,UPI,Processing
4636,9658,2026-06-22,2945.0,Cash,Processing
4637,5112,2025-05-15,587.95,UPI,Shipped
4638,1037,2025-06-13,1436.61,Debit Card,Shipped
4639,7192,2025-06-07,650.89,UPI,Delivered
4640,5122,2025-12-13,2203.77,PayPal,Processing
4641,7343,2026-03-15,1433.82,Credit Card,Cancelled
4642,4253,2024-12-29,1640.09,Debit Card,Cancelled
4643,3258,2025-03-07,2022.62,Debit Card,Cancelled
4644,3244,2025-04-11,2650.91,Credit Card,Delivered
4645,187,2025-10-02,527.33,PayPal,Shipped
4646,1235,2025-09-17,1973.41,UPI,Processing
4647,6375,2024-07-27,2293.69,Cash,Shipped
4648,981,2025-12-03,1527.6,Credit Card,Cancelled
4649,1448,2026-04-25,2206.08,UPI,Delivered
4650,4362,2026-01-04,436.48,UPI,Cancelled
4651,5030,2025-07-19,1200.56,Debit Card,Processing
4652,4131,2025-11-18,2509.17,PayPal,Processing
4653,5760,2024-11-16,2105.71,Cash,Cancelled
4654,1444,2025-01-01,2097.81,Credit Card,Processing
4655,5451,2026-04-21,998.65,Debit Card,Delivered
4656,9275,2025-07-01,57.87,Debit Card,Processing
4657,8991,2026-07-02,527.71,Cash,Shipped
4658,5217,2024-07-25,1442.9,UPI,Delivered
4659,1170,2025-05-13,2164.5,Debit Card,Processing
4660,9724,2025-04-04,2760.46,UPI,Shipped
4661,1785,2025-08-25,2549.2,Cash,Processing
4662,4247,2024-10-12,2977.59,Cash,Processing
4663,6537,2026-01-20,1897.51,UPI,Cancelled
4664,3267,2026-06-25,2622.56,Cash,Processing
4665,3177,2025-08-25,2933.07,Cash,Delivered
4666,5651,2026-01-20,2156.59,PayPal,Cancelled
4667,4966,2024-10-15,1851.62,Debit Card,Shipped
4668,2114,2026-06-17,145.86,UPI,Cancelled
4669,8989,2025-11-20,862.82,Cash,Processing
4670,5287,2024-07-16,2792.74,Debit Card,Cancelled
4671,5649,2024-12-26,2187.07,Debit Card,Delivered
4672,6126,2026-04-08,2503.55,Debit Card,Shipped
4673,1809,2025-02-09,107.98,Cash,Processing
4674,6667,2025-01-11,1265.53,PayPal,Delivered
4675,5645,2025-10-30,1199.39,Cash,Shipped
4676,2226,2025-07-19,2958.66,PayPal,Shipped
4677,4650,2026-06-07,1034.81,PayPal,Processing
4678,845,2026-04-10,366.86,Credit Card,Delivered
4679,2241,2026-05-23,1611.63,UPI,Delivered
4680,6816,2025-08-23,34.46,Cash,Shipped
4681,1711,2025-08-06,739.1,Cash,Delivered
4682,6819,2026-04-16,2703.45,Cash,Shipped
4683,5968,2024-09-04,161.67,Debit Card,Processing
4684,9876,2025-04-05,1922.22,UPI,Delivered
4685,5799,2025-10-07,2715.73,UPI,Cancelled
4686,4267,2025-07-04,115.87,Credit Card,Cancelled
4687,9751,2024-08-29,913.91,Debit Card,Shipped
4688,9427,2025-07-06,283.28,Cash,Processing
4689,8303,2025-04-26,1732.24,PayPal,Cancelled
4690,2480,2025-01-15,924.87,PayPal,Processing
4691,7954,2024-08-30,1048.41,Credit Card,Shipped
4692,6506,2025-07-25,2302.26,Credit Card,Delivered
4693,1733,2025-02-10,2220.39,UPI,Delivered
4694,2694,2026-01-26,1305.42,Cash,Cancelled
4695,3701,2025-02-12,1668.41,Debit Card,Cancelled
4696,9935,2024-11-08,2363.1,UPI,Processing
4697,8562,2026-01-09,2654.07,PayPal,Cancelled
4698,6548,2025-08-31,1797.47,UPI,Processing
4699,38,2025-04-11,347.98,Credit Card,Delivered
4700,44,2026-03-11,2870.82,Cash,Shipped
4701,3483,2025-11-06,2814.3,PayPal,Delivered
4702,5650,2025-04-05,2363.29,PayPal,Cancelled
4703,7421,2025-07-06,1185.17,Credit Card,Shipped
4704,7181,2024-12-21,1434.08,PayPal,Shipped
4705,9519,2025-05-08,1231.1,Credit Card,Shipped
4706,3923,2025-02-16,1176.74,UPI,Shipped
4707,5666,2024-10-30,388.64,Credit Card,Processing
4708,76,2026-04-25,333.41,Debit Card,Processing
4709,318,2024-09-19,1435.64,Cash,Delivered
4710,6173,2026-06-13,2046.12,Cash,Delivered
4711,8328,2025-06-21,1810.7,Credit Card,Delivered
4712,621,2026-01-05,2129.44,Cash,Cancelled
4713,4712,2024-12-11,869.68,Cash,Delivered
4714,8894,2024-11-26,2031.21,Cash,Processing
4715,7429,2025-04-03,2416.55,Cash,Cancelled
4716,7711,2025-05-04,660.32,UPI,Cancelled
4717,1667,2026-06-27,2599.9,Debit Card,Processing
4718,7234,2025-07-05,1008.25,Credit Card,Processing
4719,7041,2024-12-14,2207.83,Debit Card,Shipped
4720,2020,2025-08-28,2473.54,PayPal,Delivered
4721,6316,2024-07-18,1240.75,PayPal,Processing
4722,8623,2025-04-15,1187.31,Cash,Cancelled
4723,6607,2026-01-09,2774.49,PayPal,Cancelled
4724,9982,2024-12-06,520.05,PayPal,Delivered
4725,9596,2026-02-13,2508.88,Cash,Processing
4726,2034,2024-09-06,2843.45,Debit Card,Cancelled
4727,4476,2025-05-29,792.07,Cash,Processing
4728,7920,2025-05-25,1636.42,Debit Card,Cancelled
4729,9056,2024-07-23,1709.18,UPI,Shipped
4730,3078,2026-03-16,1026.37,Debit Card,Shipped
4731,4127,2025-03-22,1375.13,Cash,Processing
4732,9673,2025-02-21,2974.99,PayPal,Processing
4733,3946,2024-11-12,1913.92,PayPal,Shipped
4734,2761,2024-11-23,942.44,UPI,Delivered
4735,4876,2026-01-26,2846.31,Credit Card,Delivered
4736,3758,2025-04-27,2364.56,UPI,Processing
4737,2002,2024-08-08,2529.39,PayPal,Cancelled
4738,9964,2025-09-24,796.97,Credit Card,Shipped
4739,1054,2025-09-06,193.14,Credit Card,Processing
4740,5642,2024-10-21,261.8,Credit Card,Shipped
4741,1407,2025-10-06,285.68,Cash,Delivered
4742,3631,2024-08-05,709.2,UPI,Delivered
4743,1497,2025-08-31,2635.37,Credit Card,Cancelled
4744,2706,2025-07-26,2722.18,Cash,Cancelled
4745,1353,2025-10-12,1787.72,Debit Card,Shipped
4746,6378,2025-02-27,591.74,Cash,Shipped
4747,2949,2025-06-24,1842.39,Cash,Shipped
4748,1773,2026-01-22,1492.77,PayPal,Cancelled
4749,5636,2026-03-02,1879.34,Credit Card,Processing
4750,3335,2026-04-30,2318.92,Credit Card,Processing
4751,2681,2025-07-06,895.66,Cash,Shipped
4752,127,2024-08-27,1158.07,Credit Card,Shipped
4753,6157,2024-11-22,85.84,Debit Card,Delivered
4754,31,2026-04-15,1024.18,UPI,Cancelled
4755,8724,2025-09-10,2379.73,Cash,Delivered
4756,5032,2025-10-05,1295.03,Cash,Delivered
4757,3244,2025-11-12,1431.6,UPI,Cancelled
4758,2258,2026-01-30,889.36,Credit Card,Delivered
4759,8809,2024-10-16,1861.3,PayPal,Shipped
4760,7496,2025-02-28,1135.99,Debit Card,Shipped
4761,8037,2025-09-28,2422.07,UPI,Shipped
4762,3790,2024-10-11,123.28,UPI,Shipped
4763,5525,2026-06-23,2144.68,UPI,Shipped
4764,3175,2025-02-25,211.95,UPI,Shipped
4765,664,2026-05-17,1810.69,Debit Card,Processing
4766,3268,2024-09-16,531.35,PayPal,Shipped
4767,7368,2025-11-14,602.92,Credit Card,Delivered
4768,5660,2025-06-15,1010.71,Cash,Cancelled
4769,552,2024-11-09,2179.4,Debit Card,Cancelled
4770,9809,2025-06-19,1011.5,Cash,Delivered
4771,6475,2026-03-10,612.91,Cash,Shipped
4772,7181,2026-05-01,774.71,UPI,Cancelled
4773,4617,2025-07-06,271.58,Credit Card,Delivered
4774,6717,2025-02-04,287.48,Cash,Shipped
4775,490,2025-01-28,764.08,PayPal,Delivered
4776,1259,2025-03-22,613.59,UPI,Delivered
4777,5271,2026-03-07,629.13,Credit Card,Cancelled
4778,3738,2024-08-19,88.95,Credit Card,Delivered
4779,6290,2025-07-03,1917.14,Cash,Shipped
4780,3224,2025-08-25,2070.07,Credit Card,Shipped
4781,8277,2025-10-18,2012.63,UPI,Processing
4782,4075,2025-06-16,1502.47,PayPal,Shipped
4783,2591,2026-04-19,1585.65,Cash,Processing
4784,9162,2026-05-16,1677.06,Cash,Processing
4785,886,2024-12-04,210.7,PayPal,Processing
4786,9496,2024-08-19,2906.63,UPI,Delivered
4787,6977,2025-07-17,2525.87,PayPal,Delivered
4788,7514,2025-11-29,1366.33,Credit Card,Cancelled
4789,7997,2026-01-13,2101.57,Cash,Processing
4790,9318,2024-12-14,743.03,Credit Card,Delivered
4791,8162,2025-02-19,2797.06,Debit Card,Processing
4792,6158,2026-06-02,1627.41,Credit Card,Cancelled
4793,9488,2025-04-25,949.31,Credit Card,Shipped
4794,4451,2025-12-22,146.68,Credit Card,Processing
4795,2638,2025-06-08,477.61,PayPal,Cancelled
4796,5536,2024-07-27,224.25,Credit Card,Cancelled
4797,4668,2026-06-02,248.92,PayPal,Shipped
4798,3535,2025-12-23,724.2,Cash,Shipped
4799,8104,2025-12-05,2508.11,Cash,Cancelled
4800,3457,2025-03-22,1617.19,Debit Card,Processing
4801,1148,2024-11-09,452.38,PayPal,Cancelled
4802,4055,2025-05-11,2146.8,Credit Card,Processing
4803,4942,2025-10-30,2994.83,PayPal,Delivered
4804,8794,2024-10-16,154.1,Cash,Shipped
4805,6760,2024-09-05,148.1,Credit Card,Shipped
4806,6100,2024-11-01,2193.58,Credit Card,Cancelled
4807,1075,2025-08-21,2681.72,UPI,Cancelled
4808,8858,2024-11-09,830.07,Debit Card,Cancelled
4809,7803,2025-01-17,1294.19,PayPal,Processing
4810,5611,2026-03-05,212.32,Credit Card,Processing
4811,9070,2026-07-12,2045.89,UPI,Shipped
4812,713,2025-09-20,2579.04,UPI,Shipped
4813,174,2025-10-25,2014.06,Cash,Delivered
4814,808,2025-08-04,1707.69,Debit Card,Shipped
4815,7901,2025-04-21,2601.93,PayPal,Shipped
4816,7825,2025-10-02,2821.84,Credit Card,Processing
4817,2747,2025-11-03,1868.43,UPI,Processing
4818,16,2024-08-19,2939.12,UPI,Processing
4819,3700,2026-01-09,2076.1,Debit Card,Delivered
4820,4260,2024-10-23,603.15,PayPal,Delivered
4821,584,2024-11-11,1064.55,PayPal,Shipped
4822,131,2025-08-23,1238.75,Debit Card,Processing
4823,5988,2025-02-08,1053.11,PayPal,Processing
4824,3898,2024-11-23,1582.0,Debit Card,Delivered
4825,3698,2025-07-02,444.43,Debit Card,Delivered
4826,9638,2025-07-05,1318.27,Debit Card,Cancelled
4827,1939,2025-08-26,1719.22,PayPal,Processing
4828,4379,2025-06-17,1006.23,Cash,Processing
4829,6908,2024-08-21,1291.64,UPI,Cancelled
4830,458,2025-03-11,308.87,UPI,Processing
4831,8823,2026-04-19,2608.21,Cash,Processing
4832,1399,2026-04-13,1723.98,Credit Card,Delivered
4833,6401,2025-05-29,1604.78,UPI,Processing
4834,7192,2025-06-10,2521.73,Cash,Shipped
4835,8606,2026-07-04,2557.95,Credit Card,Cancelled
4836,7917,2026-04-28,180.97,Debit Card,Delivered
4837,3746,2026-03-26,1102.04,Debit Card,Processing
4838,3785,2026-02-06,454.76,Cash,Delivered
4839,264,2025-10-24,1424.86,Credit Card,Shipped
4840,541,2025-07-04,2125.58,Credit Card,Processing
4841,9143,2026-01-16,959.99,UPI,Processing
4842,6036,2025-09-19,893.19,Credit Card,Delivered
4843,4392,2026-05-10,241.0,Credit Card,Shipped
4844,6909,2025-05-15,2821.06,Debit Card,Delivered
4845,7159,2025-07-30,846.62,Credit Card,Delivered
4846,8367,2024-08-30,938.84,Cash,Shipped
4847,2252,2026-03-14,482.82,Cash,Cancelled
4848,3044,2025-12-09,1654.78,Debit Card,Cancelled
4849,320,2024-10-02,2059.14,Cash,Processing
4850,8022,2025-02-02,2372.89,UPI,Cancelled
4851,6273,2025-10-25,2992.77,Debit Card,Shipped
4852,1467,2024-07-20,544.0,Cash,Shipped
4853,6511,2026-04-09,62.67,Cash,Processing
4854,2022,2026-07-07,2434.4,Debit Card,Delivered
4855,1009,2026-06-28,1183.75,Credit Card,Shipped
4856,7539,2024-09-25,2662.64,Cash,Delivered
4857,2541,2024-11-24,1928.75,Cash,Processing
4858,1854,2025-01-21,2444.5,PayPal,Shipped
4859,2708,2026-03-10,1490.33,PayPal,Cancelled
4860,7051,2025-02-24,2721.21,PayPal,Cancelled
4861,192,2024-12-12,1324.32,Credit Card,Processing
4862,4426,2025-02-20,131.52,Credit Card,Shipped
4863,561,2025-10-13,863.06,Debit Card,Shipped
4864,6898,2026-06-11,2375.29,Credit Card,Delivered
4865,7348,2026-02-20,708.73,Debit Card,Delivered
4866,4731,2026-05-05,433.65,UPI,Processing
4867,5664,2025-10-08,367.2,UPI,Shipped
4868,7327,2025-08-04,139.94,Debit Card,Cancelled
4869,1666,2025-09-03,1554.58,Debit Card,Cancelled
4870,3202,2025-12-26,2546.46,UPI,Shipped
4871,7096,2025-02-25,2981.7,Cash,Delivered
4872,6028,2024-07-28,881.43,PayPal,Shipped
4873,4981,2025-03-10,194.48,Debit Card,Cancelled
4874,1942,2024-07-17,2868.72,PayPal,Cancelled
4875,5005,2024-09-02,734.31,PayPal,Processing
4876,7841,2025-11-26,1127.14,Debit Card,Cancelled
4877,2895,2025-07-12,82.47,Debit Card,Delivered
4878,1684,2025-05-10,1580.88,Credit Card,Processing
4879,3063,2025-01-21,1712.31,UPI,Delivered
4880,5959,2024-10-16,128.89,Credit Card,Cancelled
4881,5223,2025-12-16,2305.08,Cash,Shipped
4882,7344,2024-08-24,135.55,Cash,Cancelled
4883,5516,2025-08-28,1505.86,UPI,Cancelled
4884,6343,2025-05-25,1064.19,UPI,Processing
4885,8168,2025-08-16,2689.14,Debit Card,Processing
4886,9102,2026-03-31,418.87,Cash,Delivered
4887,9763,2025-08-15,524.9,Credit Card,Processing
4888,4949,2025-01-26,2441.55,UPI,Cancelled
4889,2197,2026-05-08,499.96,Cash,Processing
4890,4131,2026-05-29,2153.99,UPI,Cancelled
4891,5360,2026-07-11,838.52,UPI,Shipped
4892,2725,2026-07-13,989.78,PayPal,Delivered
4893,4639,2024-11-20,2878.81,UPI,Delivered
4894,7672,2025-12-03,907.0,PayPal,Delivered
4895,5500,2025-02-16,2274.17,Debit Card,Processing
4896,7995,2024-09-27,2121.19,PayPal,Shipped
4897,8659,2026-01-05,832.11,UPI,Delivered
4898,4535,2025-12-15,2288.82,UPI,Shipped
4899,361,2025-04-05,1601.48,Credit Card,Shipped
4900,1050,2026-06-08,1678.12,UPI,Delivered
4901,7124,2025-06-04,2967.32,Credit Card,Cancelled
4902,1965,2026-05-18,510.81,Debit Card,Delivered
4903,6407,2025-11-17,1125.02,Debit Card,Cancelled
4904,2439,2025-09-14,2441.99,Cash,Shipped
4905,4552,2025-05-15,462.3,UPI,Processing
4906,9585,2025-07-06,1771.66,Debit Card,Shipped
4907,5284,2025-06-10,1449.0,Cash,Cancelled
4908,9139,2025-06-24,2259.88,Cash,Delivered
4909,4993,2025-07-16,71.82,Debit Card,Shipped
4910,5667,2025-10-22,609.2,PayPal,Delivered
4911,9586,2026-02-10,2895.4,Cash,Delivered
4912,6881,2026-04-10,2799.6,Cash,Cancelled
4913,8311,2024-10-06,1431.84,Debit Card,Processing
4914,7672,2025-09-16,255.33,Debit Card,Cancelled
4915,6897,2026-05-01,1687.05,Debit Card,Cancelled
4916,7455,2025-02-21,816.91,Debit Card,Processing
4917,1646,2026-01-12,2291.62,UPI,Delivered
4918,1289,2025-09-14,2687.24,Debit Card,Delivered
4919,3989,2025-10-01,2743.33,Credit Card,Delivered
4920,3159,2025-05-12,1494.95,Debit Card,Cancelled
4921,4825,2026-04-23,45.56,UPI,Cancelled
4922,2872,2024-09-12,53.16,Credit Card,Delivered
4923,3059,2025-08-23,1432.17,Debit Card,Delivered
4924,2730,2025-10-30,878.81,UPI,Cancelled
4925,6305,2026-01-07,1908.02,Cash,Cancelled
4926,1907,2025-08-27,2921.84,UPI,Shipped
4927,2566,2024-09-27,2511.85,Credit Card,Processing
4928,5626,2025-02-16,707.46,UPI,Cancelled
4929,2499,2024-12-13,2747.77,UPI,Shipped
4930,9339,2025-05-23,2825.85,UPI,Cancelled
4931,4720,2025-07-11,708.06,Cash,Delivered
4932,8498,2026-04-07,613.51,Credit Card,Delivered
4933,5740,2025-03-23,2965.81,Debit Card,Processing
4934,630,2026-02-24,1717.86,Credit Card,Delivered
4935,9150,2026-05-16,776.08,Debit Card,Cancelled
4936,5605,2024-11-29,794.01,UPI,Delivered
4937,5198,2025-10-06,2667.14,Credit Card,Cancelled
4938,3871,2025-02-13,2686.64,Credit Card,Shipped
4939,8974,2026-06-16,2032.32,Cash,Shipped
4940,2442,2025-09-28,2750.66,Credit Card,Shipped
4941,2579,2026-05-25,2335.47,PayPal,Delivered
4942,3918,2024-08-23,1928.82,Credit Card,Shipped
4943,5624,2025-03-31,2864.27,PayPal,Shipped
4944,784,2024-10-16,2167.23,UPI,Processing
4945,8126,2025-05-11,566.13,Credit Card,Shipped
4946,1147,2024-07-21,1514.61,Debit Card,Shipped
4947,4455,2025-08-12,1678.72,Debit Card,Shipped
4948,5151,2025-11-03,2921.71,Credit Card,Delivered
4949,1056,2024-12-14,932.59,Cash,Shipped
4950,6938,2026-02-20,131.11,Debit Card,Processing
4951,2567,2025-09-21,370.59,PayPal,Shipped
4952,605,2025-10-01,1183.3,UPI,Cancelled
4953,4283,2024-07-13,1726.04,Credit Card,Cancelled
4954,5088,2026-03-08,1268.55,Credit Card,Shipped
4955,6652,2026-03-06,1802.07,Credit Card,Delivered
4956,9809,2025-03-05,933.78,Cash,Processing
4957,9395,2024-08-27,987.78,Debit Card,Shipped
4958,1810,2025-09-14,303.08,PayPal,Delivered
4959,9045,2025-09-07,1302.71,Debit Card,Delivered
4960,2347,2024-09-08,505.2,Debit Card,Shipped
4961,9831,2026-07-06,787.12,Cash,Cancelled
4962,5680,2024-11-05,1561.17,Debit Card,Cancelled
4963,3301,2025-07-30,43.71,Credit Card,Shipped
4964,6155,2025-05-04,1343.56,UPI,Delivered
4965,3729,2025-11-04,2688.31,Credit Card,Delivered
4966,2373,2025-01-16,246.7,PayPal,Processing
4967,9765,2026-01-22,2233.45,UPI,Shipped
4968,3858,2025-09-30,749.97,Debit Card,Cancelled
4969,8780,2025-05-24,230.99,UPI,Cancelled
4970,462,2026-03-01,558.15,Cash,Processing
4971,7785,2025-08-02,196.21,PayPal,Shipped
4972,5570,2026-04-06,2214.67,Debit Card,Delivered
4973,8773,2024-07-22,199.76,UPI,Delivered
4974,7064,2025-01-18,2393.22,UPI,Cancelled
4975,3905,2026-02-04,571.54,UPI,Shipped
4976,3336,2025-02-19,2111.41,UPI,Delivered
4977,4837,2026-02-13,2114.04,Debit Card,Cancelled
4978,3066,2024-07-13,1257.1,Credit Card,Delivered
4979,3465,2025-12-15,951.82,Cash,Delivered
4980,5689,2025-05-21,2046.59,Cash,Delivered
4981,768,2024-08-06,1517.02,PayPal,Shipped
4982,302,2024-12-26,2397.8,Debit Card,Shipped
4983,9728,2025-02-27,1955.48,Credit Card,Processing
4984,8908,2025-10-14,189.06,PayPal,Delivered
